Date,MW,Temp,hour,day,weekday,month,year
2017-10-28 17:53:00,1447.88,41.0,17,28,5,10,2017
2017-10-28 18:53:00,1434.327,41.0,18,28,5,10,2017
2017-10-28 19:53:00,1428.881,41.0,19,28,5,10,2017
2017-10-28 20:53:00,1394.771,40.0,20,28,5,10,2017
2017-10-28 21:53:00,1328.679,39.0,21,28,5,10,2017
2017-10-28 22:53:00,1276.828,38.0,22,28,5,10,2017
2017-10-28 23:53:00,1224.609,38.0,23,28,5,10,2017
2017-10-29 00:53:00,1201.028,37.0,0,29,6,10,2017
2017-10-29 01:53:00,1180.86,37.0,1,29,6,10,2017
2017-10-29 02:53:00,1167.787,37.0,2,29,6,10,2017
2017-10-29 03:53:00,1162.242,37.0,3,29,6,10,2017
2017-10-29 04:53:00,1187.255,37.0,4,29,6,10,2017
2017-10-29 05:53:00,1210.407,37.0,5,29,6,10,2017
2017-10-29 06:53:00,1255.013,38.0,6,29,6,10,2017
2017-10-29 07:53:00,1300.783,37.0,7,29,6,10,2017
2017-10-29 08:53:00,1348.608,37.0,8,29,6,10,2017
2017-10-29 09:53:00,1383.087,38.0,9,29,6,10,2017
2017-10-29 10:53:00,1405.427,39.0,10,29,6,10,2017
2017-10-29 11:53:00,1415.55,39.0,11,29,6,10,2017
2017-10-29 12:53:00,1427.624,40.0,12,29,6,10,2017
2017-10-29 13:53:00,1423.779,40.0,13,29,6,10,2017
2017-10-29 14:53:00,1435.625,41.0,14,29,6,10,2017
2017-10-29 15:53:00,1472.817,41.0,15,29,6,10,2017
2017-10-29 16:53:00,1483.401,41.0,16,29,6,10,2017
2017-10-29 17:53:00,1506.58,42.0,17,29,6,10,2017
2017-10-29 18:53:00,1522.485,41.0,18,29,6,10,2017
2017-10-29 19:53:00,1490.874,40.0,19,29,6,10,2017
2017-10-29 20:53:00,1443.263,40.0,20,29,6,10,2017
2017-10-29 21:53:00,1394.971,40.0,21,29,6,10,2017
2017-10-29 22:53:00,1331.069,39.0,22,29,6,10,2017
2017-10-29 23:53:00,1266.683,39.0,23,29,6,10,2017
2017-10-30 00:53:00,1235.933,40.0,0,30,0,10,2017
2017-10-30 01:53:00,1221.658,40.0,1,30,0,10,2017
2017-10-30 02:53:00,1216.844,40.0,2,30,0,10,2017
2017-10-30 03:53:00,1246.618,40.0,3,30,0,10,2017
2017-10-30 04:53:00,1316.205,39.0,4,30,0,10,2017
2017-10-30 05:53:00,1411.484,39.0,5,30,0,10,2017
2017-10-30 06:53:00,1493.49,38.0,6,30,0,10,2017
2017-10-30 07:53:00,1513.607,38.0,7,30,0,10,2017
2017-10-30 08:53:00,1524.623,40.0,8,30,0,10,2017
2017-10-30 09:53:00,1536.956,42.0,9,30,0,10,2017
2017-10-30 10:53:00,1521.992,43.0,10,30,0,10,2017
2017-10-30 11:53:00,1524.429,48.0,11,30,0,10,2017
2017-10-30 12:53:00,1529.601,47.0,12,30,0,10,2017
2017-10-30 13:53:00,1524.841,46.0,13,30,0,10,2017
2017-10-30 14:53:00,1519.524,45.0,14,30,0,10,2017
2017-10-30 15:53:00,1536.944,44.0,15,30,0,10,2017
2017-10-30 16:53:00,1557.218,44.0,16,30,0,10,2017
2017-10-30 17:53:00,1600.735,45.0,17,30,0,10,2017
2017-10-30 18:53:00,1606.327,44.0,18,30,0,10,2017
2017-10-30 19:53:00,1571.265,42.0,19,30,0,10,2017
2017-10-30 20:53:00,1516.788,41.0,20,30,0,10,2017
2017-10-30 21:53:00,1435.861,41.0,21,30,0,10,2017
2017-10-30 22:53:00,1345.088,40.0,22,30,0,10,2017
2017-10-30 23:53:00,1297.042,39.0,23,30,0,10,2017
2017-10-31 00:53:00,1257.899,38.0,0,31,1,10,2017
2017-10-31 01:53:00,1256.089,37.0,1,31,1,10,2017
2017-10-31 02:53:00,1258.82,36.0,2,31,1,10,2017
2017-10-31 03:53:00,1284.116,36.0,3,31,1,10,2017
2017-10-31 04:53:00,1348.698,35.0,4,31,1,10,2017
2017-10-31 05:53:00,1473.721,35.0,5,31,1,10,2017
2017-10-31 06:53:00,1567.441,36.0,6,31,1,10,2017
2017-10-31 07:53:00,1581.435,37.0,7,31,1,10,2017
2017-10-31 08:53:00,1595.159,41.0,8,31,1,10,2017
2017-10-31 09:53:00,1591.705,42.0,9,31,1,10,2017
2017-10-31 10:53:00,1605.069,43.0,10,31,1,10,2017
2017-10-31 11:53:00,1599.094,43.0,11,31,1,10,2017
2017-10-31 12:53:00,1587.126,44.0,12,31,1,10,2017
2017-10-31 13:53:00,1554.253,44.0,13,31,1,10,2017
2017-10-31 14:53:00,1499.78,46.0,14,31,1,10,2017
2017-10-31 15:53:00,1493.953,45.0,15,31,1,10,2017
2017-10-31 16:53:00,1474.678,43.0,16,31,1,10,2017
2017-10-31 17:53:00,1512.703,40.0,17,31,1,10,2017
2017-10-31 18:53:00,1535.603,38.0,18,31,1,10,2017
2017-10-31 19:53:00,1528.309,36.0,19,31,1,10,2017
2017-10-31 20:53:00,1489.989,37.0,20,31,1,10,2017
2017-10-31 21:53:00,1393.896,35.0,21,31,1,10,2017
2017-10-31 22:53:00,1321.126,34.0,22,31,1,10,2017
2017-10-31 23:53:00,1276.085,34.0,23,31,1,10,2017
2017-11-01 00:53:00,1241.548,34.0,0,1,2,11,2017
2017-11-01 01:53:00,1234.321,34.0,1,1,2,11,2017
2017-11-01 02:53:00,1223.627,34.0,2,1,2,11,2017
2017-11-01 03:53:00,1249.734,36.0,3,1,2,11,2017
2017-11-01 04:53:00,1331.78,36.0,4,1,2,11,2017
2017-11-01 05:53:00,1437.798,36.0,5,1,2,11,2017
2017-11-01 06:53:00,1541.791,37.0,6,1,2,11,2017
2017-11-01 07:53:00,1569.968,37.0,7,1,2,11,2017
2017-11-01 08:53:00,1574.299,38.0,8,1,2,11,2017
2017-11-01 09:53:00,1585.507,39.0,9,1,2,11,2017
2017-11-01 10:53:00,1605.096,42.0,10,1,2,11,2017
2017-11-01 11:53:00,1587.611,42.0,11,1,2,11,2017
2017-11-01 12:53:00,1598.034,43.0,12,1,2,11,2017
2017-11-01 13:53:00,1568.161,43.0,13,1,2,11,2017
2017-11-01 14:53:00,1550.43,44.0,14,1,2,11,2017
2017-11-01 15:53:00,1560.067,44.0,15,1,2,11,2017
2017-11-01 16:53:00,1580.147,44.0,16,1,2,11,2017
2017-11-01 17:53:00,1597.625,45.0,17,1,2,11,2017
2017-11-01 18:53:00,1583.311,46.0,18,1,2,11,2017
2017-11-01 19:53:00,1542.728,47.0,19,1,2,11,2017
2017-11-01 20:53:00,1481.625,49.0,20,1,2,11,2017
2017-11-01 21:53:00,1390.37,48.0,21,1,2,11,2017
2017-11-01 22:53:00,1298.81,49.0,22,1,2,11,2017
2017-11-01 23:53:00,1233.635,51.0,23,1,2,11,2017
2017-11-02 00:53:00,1197.03,54.0,0,2,3,11,2017
2017-11-02 01:53:00,1172.15,56.0,1,2,3,11,2017
2017-11-02 02:53:00,1164.957,55.0,2,2,3,11,2017
2017-11-02 03:53:00,1179.666,56.0,3,2,3,11,2017
2017-11-02 04:53:00,1249.837,55.0,4,2,3,11,2017
2017-11-02 05:53:00,1376.861,55.0,5,2,3,11,2017
2017-11-02 06:53:00,1475.532,55.0,6,2,3,11,2017
2017-11-02 07:53:00,1472.893,55.0,7,2,3,11,2017
2017-11-02 08:53:00,1495.464,59.0,8,2,3,11,2017
2017-11-02 09:53:00,1516.459,59.0,9,2,3,11,2017
2017-11-02 10:53:00,1525.663,56.0,10,2,3,11,2017
2017-11-02 11:53:00,1511.764,57.0,11,2,3,11,2017
2017-11-02 12:53:00,1505.841,61.0,12,2,3,11,2017
2017-11-02 13:53:00,1495.077,65.0,13,2,3,11,2017
2017-11-02 14:53:00,1490.019,66.0,14,2,3,11,2017
2017-11-02 15:53:00,1475.247,66.0,15,2,3,11,2017
2017-11-02 16:53:00,1498.342,65.0,16,2,3,11,2017
2017-11-02 17:53:00,1546.966,63.0,17,2,3,11,2017
2017-11-02 18:53:00,1548.613,63.0,18,2,3,11,2017
2017-11-02 19:53:00,1502.956,63.0,19,2,3,11,2017
2017-11-02 20:53:00,1438.862,63.0,20,2,3,11,2017
2017-11-02 21:53:00,1368.323,63.0,21,2,3,11,2017
2017-11-02 22:53:00,1275.221,62.0,22,2,3,11,2017
2017-11-02 23:53:00,1200.614,62.0,23,2,3,11,2017
2017-11-03 00:53:00,1185.532,61.0,0,3,4,11,2017
2017-11-03 01:53:00,1153.822,61.0,1,3,4,11,2017
2017-11-03 02:53:00,1129.098,60.0,2,3,4,11,2017
2017-11-03 03:53:00,1170.927,61.0,3,3,4,11,2017
2017-11-03 04:53:00,1256.478,61.0,4,3,4,11,2017
2017-11-03 05:53:00,1374.294,63.0,5,3,4,11,2017
2017-11-03 06:53:00,1467.464,63.0,6,3,4,11,2017
2017-11-03 07:53:00,1512.514,62.0,7,3,4,11,2017
2017-11-03 08:53:00,1532.847,61.0,8,3,4,11,2017
2017-11-03 09:53:00,1555.941,61.0,9,3,4,11,2017
2017-11-03 10:53:00,1551.567,58.0,10,3,4,11,2017
2017-11-03 11:53:00,1532.839,56.0,11,3,4,11,2017
2017-11-03 12:53:00,1524.35,57.0,12,3,4,11,2017
2017-11-03 13:53:00,1502.529,55.0,13,3,4,11,2017
2017-11-03 14:53:00,1473.041,53.0,14,3,4,11,2017
2017-11-03 15:53:00,1462.695,53.0,15,3,4,11,2017
2017-11-03 16:53:00,1438.334,51.0,16,3,4,11,2017
2017-11-03 17:53:00,1460.169,50.0,17,3,4,11,2017
2017-11-03 18:53:00,1481.087,48.0,18,3,4,11,2017
2017-11-03 19:53:00,1453.619,45.0,19,3,4,11,2017
2017-11-03 20:53:00,1404.089,45.0,20,3,4,11,2017
2017-11-03 21:53:00,1345.409,44.0,21,3,4,11,2017
2017-11-03 22:53:00,1284.149,43.0,22,3,4,11,2017
2017-11-03 23:53:00,1232.709,42.0,23,3,4,11,2017
2017-11-04 00:53:00,1198.16,41.0,0,4,5,11,2017
2017-11-04 01:53:00,1188.228,40.0,1,4,5,11,2017
2017-11-04 02:53:00,1183.602,39.0,2,4,5,11,2017
2017-11-04 03:53:00,1185.542,38.0,3,4,5,11,2017
2017-11-04 04:53:00,1216.68,38.0,4,4,5,11,2017
2017-11-04 05:53:00,1269.773,37.0,5,4,5,11,2017
2017-11-04 06:53:00,1325.952,37.0,6,4,5,11,2017
2017-11-04 07:53:00,1356.975,39.0,7,4,5,11,2017
2017-11-04 08:53:00,1387.474,45.0,8,4,5,11,2017
2017-11-04 09:53:00,1384.756,49.0,9,4,5,11,2017
2017-11-04 10:53:00,1383.822,54.0,10,4,5,11,2017
2017-11-04 11:53:00,1372.374,57.0,11,4,5,11,2017
2017-11-04 12:53:00,1369.72,59.0,12,4,5,11,2017
2017-11-04 13:53:00,1367.236,61.0,13,4,5,11,2017
2017-11-04 14:53:00,1344.006,60.0,14,4,5,11,2017
2017-11-04 15:53:00,1354.093,60.0,15,4,5,11,2017
2017-11-04 16:53:00,1377.926,58.0,16,4,5,11,2017
2017-11-04 17:53:00,1415.302,56.0,17,4,5,11,2017
2017-11-04 18:53:00,1408.066,55.0,18,4,5,11,2017
2017-11-04 19:53:00,1395.367,54.0,19,4,5,11,2017
2017-11-04 20:53:00,1356.234,52.0,20,4,5,11,2017
2017-11-04 21:53:00,1287.762,52.0,21,4,5,11,2017
2017-11-04 22:53:00,1213.255,52.0,22,4,5,11,2017
2017-11-04 23:53:00,1162.847,52.0,23,4,5,11,2017
2017-11-05 00:53:00,1130.512,52.0,0,5,6,11,2017
2017-11-05 01:53:00,1105.345,53.0,1,5,6,11,2017
2017-11-05 02:53:00,1082.661,53.0,2,5,6,11,2017
2017-11-05 03:53:00,1083.03,53.0,3,5,6,11,2017
2017-11-05 04:53:00,1084.054,52.0,4,5,6,11,2017
2017-11-05 05:53:00,1107.168,52.0,5,5,6,11,2017
2017-11-05 06:53:00,1148.486,52.0,6,5,6,11,2017
2017-11-05 07:53:00,1173.396,53.0,7,5,6,11,2017
2017-11-05 08:53:00,1232.177,55.0,8,5,6,11,2017
2017-11-05 09:53:00,1282.766,57.0,9,5,6,11,2017
2017-11-05 10:53:00,1335.151,57.0,10,5,6,11,2017
2017-11-05 11:53:00,1348.843,60.0,11,5,6,11,2017
2017-11-05 12:53:00,1332.178,62.0,12,5,6,11,2017
2017-11-05 13:53:00,1333.294,65.0,13,5,6,11,2017
2017-11-05 14:53:00,1330.227,67.0,14,5,6,11,2017
2017-11-05 15:53:00,1353.903,67.0,15,5,6,11,2017
2017-11-05 16:53:00,1376.747,68.0,16,5,6,11,2017
2017-11-05 17:53:00,1447.02,68.0,17,5,6,11,2017
2017-11-05 18:53:00,1455.88,68.0,18,5,6,11,2017
2017-11-05 19:53:00,1432.352,68.0,19,5,6,11,2017
2017-11-05 20:53:00,1389.69,66.0,20,5,6,11,2017
2017-11-05 21:53:00,1330.671,66.0,21,5,6,11,2017
2017-11-05 22:50:00,1255.084,61.0,22,5,6,11,2017
2017-11-05 23:53:00,1191.815,59.0,23,5,6,11,2017
2017-11-06 00:53:00,1137.104,58.0,0,6,0,11,2017
2017-11-06 01:53:00,1111.391,59.0,1,6,0,11,2017
2017-11-06 02:53:00,1093.86,59.0,2,6,0,11,2017
2017-11-06 03:53:00,1097.209,59.0,3,6,0,11,2017
2017-11-06 04:53:00,1144.968,58.0,4,6,0,11,2017
2017-11-06 05:53:00,1224.607,58.0,5,6,0,11,2017
2017-11-06 06:53:00,1343.894,58.0,6,6,0,11,2017
2017-11-06 07:53:00,1415.335,58.0,7,6,0,11,2017
2017-11-06 08:53:00,1442.29,53.0,8,6,0,11,2017
2017-11-06 09:53:00,1469.743,51.0,9,6,0,11,2017
2017-11-06 10:53:00,1502.688,51.0,10,6,0,11,2017
2017-11-06 11:53:00,1505.152,51.0,11,6,0,11,2017
2017-11-06 12:53:00,1505.611,50.0,12,6,0,11,2017
2017-11-06 13:53:00,1514.664,48.0,13,6,0,11,2017
2017-11-06 14:53:00,1504.145,47.0,14,6,0,11,2017
2017-11-06 15:53:00,1460.759,48.0,15,6,0,11,2017
2017-11-06 16:53:00,1485.466,45.0,16,6,0,11,2017
2017-11-06 17:53:00,1550.722,45.0,17,6,0,11,2017
2017-11-06 18:53:00,1558.967,44.0,18,6,0,11,2017
2017-11-06 19:53:00,1544.986,43.0,19,6,0,11,2017
2017-11-06 20:53:00,1508.116,41.0,20,6,0,11,2017
2017-11-06 21:53:00,1434.94,39.0,21,6,0,11,2017
2017-11-06 22:53:00,1368.334,39.0,22,6,0,11,2017
2017-11-06 23:53:00,1287.032,38.0,23,6,0,11,2017
2017-11-07 00:53:00,1236.292,37.0,0,7,1,11,2017
2017-11-07 01:53:00,1209.703,37.0,1,7,1,11,2017
2017-11-07 02:53:00,1187.679,36.0,2,7,1,11,2017
2017-11-07 03:53:00,1194.775,36.0,3,7,1,11,2017
2017-11-07 04:53:00,1213.931,37.0,4,7,1,11,2017
2017-11-07 05:53:00,1277.977,37.0,5,7,1,11,2017
2017-11-07 06:53:00,1417.592,38.0,6,7,1,11,2017
2017-11-07 07:53:00,1502.195,37.0,7,7,1,11,2017
2017-11-07 08:53:00,1539.919,37.0,8,7,1,11,2017
2017-11-07 09:53:00,1573.727,37.0,9,7,1,11,2017
2017-11-07 10:53:00,1586.557,37.0,10,7,1,11,2017
2017-11-07 11:53:00,1603.625,37.0,11,7,1,11,2017
2017-11-07 12:53:00,1605.516,38.0,12,7,1,11,2017
2017-11-07 13:53:00,1607.954,37.0,13,7,1,11,2017
2017-11-07 14:53:00,1601.417,37.0,14,7,1,11,2017
2017-11-07 15:53:00,1583.417,37.0,15,7,1,11,2017
2017-11-07 16:53:00,1609.221,37.0,16,7,1,11,2017
2017-11-07 17:53:00,1675.368,37.0,17,7,1,11,2017
2017-11-07 18:53:00,1666.484,37.0,18,7,1,11,2017
2017-11-07 19:53:00,1631.554,37.0,19,7,1,11,2017
2017-11-07 20:53:00,1578.348,37.0,20,7,1,11,2017
2017-11-07 21:53:00,1524.576,37.0,21,7,1,11,2017
2017-11-07 22:53:00,1436.232,37.0,22,7,1,11,2017
2017-11-07 23:53:00,1362.424,37.0,23,7,1,11,2017
2017-11-08 00:53:00,1298.788,37.0,0,8,2,11,2017
2017-11-08 01:53:00,1280.336,37.0,1,8,2,11,2017
2017-11-08 02:53:00,1260.671,36.0,2,8,2,11,2017
2017-11-08 03:53:00,1265.339,35.0,3,8,2,11,2017
2017-11-08 04:53:00,1283.911,34.0,4,8,2,11,2017
2017-11-08 05:53:00,1381.798,33.0,5,8,2,11,2017
2017-11-08 06:53:00,1514.342,31.0,6,8,2,11,2017
2017-11-08 07:53:00,1579.209,33.0,7,8,2,11,2017
2017-11-08 08:53:00,1598.508,36.0,8,8,2,11,2017
2017-11-08 09:53:00,1586.114,39.0,9,8,2,11,2017
2017-11-08 10:53:00,1586.96,41.0,10,8,2,11,2017
2017-11-08 11:53:00,1579.837,43.0,11,8,2,11,2017
2017-11-08 12:53:00,1557.671,46.0,12,8,2,11,2017
2017-11-08 13:53:00,1543.419,48.0,13,8,2,11,2017
2017-11-08 14:53:00,1522.898,48.0,14,8,2,11,2017
2017-11-08 15:53:00,1509.527,48.0,15,8,2,11,2017
2017-11-08 16:53:00,1513.941,46.0,16,8,2,11,2017
2017-11-08 17:53:00,1604.977,42.0,17,8,2,11,2017
2017-11-08 18:53:00,1624.239,41.0,18,8,2,11,2017
2017-11-08 19:53:00,1601.024,42.0,19,8,2,11,2017
2017-11-08 20:53:00,1581.209,41.0,20,8,2,11,2017
2017-11-08 21:53:00,1523.355,40.0,21,8,2,11,2017
2017-11-08 22:53:00,1437.761,38.0,22,8,2,11,2017
2017-11-08 23:53:00,1359.008,37.0,23,8,2,11,2017
2017-11-09 00:53:00,1313.709,36.0,0,9,3,11,2017
2017-11-09 01:53:00,1283.198,36.0,1,9,3,11,2017
2017-11-09 02:53:00,1269.854,35.0,2,9,3,11,2017
2017-11-09 03:53:00,1283.327,34.0,3,9,3,11,2017
2017-11-09 04:53:00,1312.352,32.0,4,9,3,11,2017
2017-11-09 05:53:00,1396.681,33.0,5,9,3,11,2017
2017-11-09 06:53:00,1514.512,32.0,6,9,3,11,2017
2017-11-09 07:53:00,1574.855,33.0,7,9,3,11,2017
2017-11-09 08:53:00,1602.426,38.0,8,9,3,11,2017
2017-11-09 09:53:00,1582.163,42.0,9,9,3,11,2017
2017-11-09 10:53:00,1585.412,46.0,10,9,3,11,2017
2017-11-09 11:53:00,1553.2,49.0,11,9,3,11,2017
2017-11-09 12:53:00,1551.199,51.0,12,9,3,11,2017
2017-11-09 13:53:00,1565.807,51.0,13,9,3,11,2017
2017-11-09 14:53:00,1525.515,52.0,14,9,3,11,2017
2017-11-09 15:53:00,1521.404,52.0,15,9,3,11,2017
2017-11-09 16:53:00,1545.376,50.0,16,9,3,11,2017
2017-11-09 17:53:00,1608.256,48.0,17,9,3,11,2017
2017-11-09 18:53:00,1617.55,46.0,18,9,3,11,2017
2017-11-09 19:53:00,1609.936,45.0,19,9,3,11,2017
2017-11-09 20:53:00,1578.479,46.0,20,9,3,11,2017
2017-11-09 21:53:00,1507.338,46.0,21,9,3,11,2017
2017-11-09 22:53:00,1424.758,45.0,22,9,3,11,2017
2017-11-09 23:53:00,1356.822,43.0,23,9,3,11,2017
2017-11-10 00:53:00,1283.769,39.0,0,10,4,11,2017
2017-11-10 01:53:00,1273.541,36.0,1,10,4,11,2017
2017-11-10 02:53:00,1279.261,34.0,2,10,4,11,2017
2017-11-10 03:53:00,1281.26,32.0,3,10,4,11,2017
2017-11-10 04:53:00,1316.9,31.0,4,10,4,11,2017
2017-11-10 05:53:00,1391.7,29.0,5,10,4,11,2017
2017-11-10 06:53:00,1513.146,28.0,6,10,4,11,2017
2017-11-10 07:53:00,1599.189,26.0,7,10,4,11,2017
2017-11-10 08:53:00,1642.12,26.0,8,10,4,11,2017
2017-11-10 09:53:00,1650.118,28.0,9,10,4,11,2017
2017-11-10 10:53:00,1655.998,29.0,10,10,4,11,2017
2017-11-10 11:53:00,1680.261,30.0,11,10,4,11,2017
2017-11-10 12:53:00,1678.634,30.0,12,10,4,11,2017
2017-11-10 13:53:00,1672.558,30.0,13,10,4,11,2017
2017-11-10 14:53:00,1665.572,30.0,14,10,4,11,2017
2017-11-10 15:53:00,1651.753,29.0,15,10,4,11,2017
2017-11-10 16:53:00,1641.043,28.0,16,10,4,11,2017
2017-11-10 17:53:00,1725.394,25.0,17,10,4,11,2017
2017-11-10 18:53:00,1729.702,24.0,18,10,4,11,2017
2017-11-10 19:53:00,1708.776,23.0,19,10,4,11,2017
2017-11-10 20:53:00,1680.334,22.0,20,10,4,11,2017
2017-11-10 21:53:00,1647.536,22.0,21,10,4,11,2017
2017-11-10 22:53:00,1584.235,21.0,22,10,4,11,2017
2017-11-10 23:53:00,1510.218,20.0,23,10,4,11,2017
2017-11-11 00:53:00,1473.293,19.0,0,11,5,11,2017
2017-11-11 01:53:00,1442.787,18.0,1,11,5,11,2017
2017-11-11 02:53:00,1423.596,18.0,2,11,5,11,2017
2017-11-11 03:53:00,1413.116,18.0,3,11,5,11,2017
2017-11-11 04:53:00,1428.57,18.0,4,11,5,11,2017
2017-11-11 05:53:00,1461.741,18.0,5,11,5,11,2017
2017-11-11 06:53:00,1515.376,17.0,6,11,5,11,2017
2017-11-11 07:53:00,1547.742,19.0,7,11,5,11,2017
2017-11-11 08:53:00,1544.497,23.0,8,11,5,11,2017
2017-11-11 09:53:00,1574.828,27.0,9,11,5,11,2017
2017-11-11 10:53:00,1579.205,30.0,10,11,5,11,2017
2017-11-11 11:53:00,1557.218,32.0,11,11,5,11,2017
2017-11-11 12:53:00,1522.764,35.0,12,11,5,11,2017
2017-11-11 13:53:00,1511.675,36.0,13,11,5,11,2017
2017-11-11 14:53:00,1497.507,38.0,14,11,5,11,2017
2017-11-11 15:53:00,1481.199,38.0,15,11,5,11,2017
2017-11-11 16:53:00,1510.167,36.0,16,11,5,11,2017
2017-11-11 17:53:00,1607.69,35.0,17,11,5,11,2017
2017-11-11 18:53:00,1603.691,33.0,18,11,5,11,2017
2017-11-11 19:53:00,1594.567,32.0,19,11,5,11,2017
2017-11-11 20:53:00,1589.757,32.0,20,11,5,11,2017
2017-11-11 21:53:00,1542.179,31.0,21,11,5,11,2017
2017-11-11 22:53:00,1484.512,31.0,22,11,5,11,2017
2017-11-11 23:53:00,1417.736,29.0,23,11,5,11,2017
2017-11-12 00:53:00,1384.92,31.0,0,12,6,11,2017
2017-11-12 01:53:00,1351.636,31.0,1,12,6,11,2017
2017-11-12 02:53:00,1313.88,32.0,2,12,6,11,2017
2017-11-12 03:53:00,1306.642,30.0,3,12,6,11,2017
2017-11-12 04:53:00,1309.868,31.0,4,12,6,11,2017
2017-11-12 05:53:00,1334.92,29.0,5,12,6,11,2017
2017-11-12 06:53:00,1386.687,30.0,6,12,6,11,2017
2017-11-12 07:53:00,1402.509,31.0,7,12,6,11,2017
2017-11-12 08:53:00,1432.47,34.0,8,12,6,11,2017
2017-11-12 09:53:00,1457.252,39.0,9,12,6,11,2017
2017-11-12 10:53:00,1460.641,42.0,10,12,6,11,2017
2017-11-12 11:53:00,1463.888,43.0,11,12,6,11,2017
2017-11-12 12:53:00,1456.345,44.0,12,12,6,11,2017
2017-11-12 13:53:00,1456.128,46.0,13,12,6,11,2017
2017-11-12 14:53:00,1442.479,47.0,14,12,6,11,2017
2017-11-12 15:53:00,1442.846,47.0,15,12,6,11,2017
2017-11-12 16:53:00,1481.346,44.0,16,12,6,11,2017
2017-11-12 17:53:00,1562.094,43.0,17,12,6,11,2017
2017-11-12 18:53:00,1575.284,42.0,18,12,6,11,2017
2017-11-12 19:53:00,1560.578,42.0,19,12,6,11,2017
2017-11-12 20:53:00,1534.934,42.0,20,12,6,11,2017
2017-11-12 21:53:00,1489.904,42.0,21,12,6,11,2017
2017-11-12 22:53:00,1394.754,42.0,22,12,6,11,2017
2017-11-12 23:53:00,1339.812,39.0,23,12,6,11,2017
2017-11-13 00:53:00,1286.135,39.0,0,13,0,11,2017
2017-11-13 01:53:00,1261.182,39.0,1,13,0,11,2017
2017-11-13 02:53:00,1263.444,37.0,2,13,0,11,2017
2017-11-13 03:53:00,1270.88,37.0,3,13,0,11,2017
2017-11-13 04:53:00,1282.469,37.0,4,13,0,11,2017
2017-11-13 05:53:00,1365.281,37.0,5,13,0,11,2017
2017-11-13 06:53:00,1485.976,37.0,6,13,0,11,2017
2017-11-13 07:53:00,1555.746,38.0,7,13,0,11,2017
2017-11-13 08:53:00,1592.186,38.0,8,13,0,11,2017
2017-11-13 09:53:00,1605.661,40.0,9,13,0,11,2017
2017-11-13 10:53:00,1621.972,40.0,10,13,0,11,2017
2017-11-13 11:53:00,1618.989,41.0,11,13,0,11,2017
2017-11-13 12:53:00,1605.195,42.0,12,13,0,11,2017
2017-11-13 13:53:00,1596.121,44.0,13,13,0,11,2017
2017-11-13 14:53:00,1593.942,44.0,14,13,0,11,2017
2017-11-13 15:53:00,1586.765,42.0,15,13,0,11,2017
2017-11-13 16:53:00,1623.505,42.0,16,13,0,11,2017
2017-11-13 17:53:00,1669.518,42.0,17,13,0,11,2017
2017-11-13 18:53:00,1670.913,41.0,18,13,0,11,2017
2017-11-13 19:53:00,1627.499,40.0,19,13,0,11,2017
2017-11-13 20:53:00,1591.28,39.0,20,13,0,11,2017
2017-11-13 21:53:00,1534.279,39.0,21,13,0,11,2017
2017-11-13 22:53:00,1437.334,39.0,22,13,0,11,2017
2017-11-13 23:53:00,1355.798,39.0,23,13,0,11,2017
2017-11-14 00:53:00,1291.756,38.0,0,14,1,11,2017
2017-11-14 01:53:00,1265.757,38.0,1,14,1,11,2017
2017-11-14 02:53:00,1258.849,38.0,2,14,1,11,2017
2017-11-14 03:53:00,1280.575,38.0,3,14,1,11,2017
2017-11-14 04:53:00,1290.703,37.0,4,14,1,11,2017
2017-11-14 05:53:00,1369.892,37.0,5,14,1,11,2017
2017-11-14 06:53:00,1493.304,37.0,6,14,1,11,2017
2017-11-14 07:53:00,1560.031,38.0,7,14,1,11,2017
2017-11-14 08:53:00,1580.764,39.0,8,14,1,11,2017
2017-11-14 09:53:00,1584.654,41.0,9,14,1,11,2017
2017-11-14 10:53:00,1602.311,42.0,10,14,1,11,2017
2017-11-14 11:53:00,1592.279,43.0,11,14,1,11,2017
2017-11-14 12:53:00,1578.126,43.0,12,14,1,11,2017
2017-11-14 13:53:00,1582.727,44.0,13,14,1,11,2017
2017-11-14 14:53:00,1580.173,45.0,14,14,1,11,2017
2017-11-14 15:53:00,1576.821,43.0,15,14,1,11,2017
2017-11-14 16:53:00,1598.579,42.0,16,14,1,11,2017
2017-11-14 17:53:00,1673.296,42.0,17,14,1,11,2017
2017-11-14 18:53:00,1679.623,40.0,18,14,1,11,2017
2017-11-14 19:53:00,1661.665,39.0,19,14,1,11,2017
2017-11-14 20:53:00,1625.969,38.0,20,14,1,11,2017
2017-11-14 21:53:00,1572.543,38.0,21,14,1,11,2017
2017-11-14 22:53:00,1484.982,37.0,22,14,1,11,2017
2017-11-14 23:53:00,1400.786,33.0,23,14,1,11,2017
2017-11-15 00:53:00,1370.649,34.0,0,15,2,11,2017
2017-11-15 01:53:00,1349.094,34.0,1,15,2,11,2017
2017-11-15 02:53:00,1321.445,33.0,2,15,2,11,2017
2017-11-15 03:53:00,1332.936,33.0,3,15,2,11,2017
2017-11-15 04:53:00,1361.922,32.0,4,15,2,11,2017
2017-11-15 05:53:00,1443.396,31.0,5,15,2,11,2017
2017-11-15 06:53:00,1578.545,30.0,6,15,2,11,2017
2017-11-15 07:53:00,1623.458,32.0,7,15,2,11,2017
